"actor_1_facebook_likes","actor_2_facebook_likes","actor_3_facebook_likes","director_facebook_likes","duration","budget","imdb_score","title_year","facenumber_in_poster","movie_facebook_likes","cast_total_facebook_likes","num_critic_for_reviews"
1000,1000,918,55,121,3.5e+07,6.4,1997,1,561,3125,50
548,298,115,0,114,3.5e+07,6.3,2002,1,675,1005,149
695,279,249,278,156,3.5e+07,8.4,1980,0,0,1573,24
3,2,0,0,148,3.5e+07,6.8,1999,0,633,5,95
4000,820,324,18,93,3.2e+07,5.7,2006,2,0,5377,58
988,149,129,47,113,3.4e+07,6.8,2014,0,38000,1783,297
1000,249,141,31,91,3.5e+07,5.4,2015,2,0,1564,90
554,382,94,17000,139,3e+07,7.2,1993,3,0,1068,56
20000,1000,1000,0,96,3.5e+07,7.3,2006,0,23000,24640,274
372,248,239,3,102,3.4e+07,5.2,1999,0,120,1274,68
12000,774,566,165,96,3.5e+07,5.5,2012,1,0,14978,98
6,3,2,6000,101,3.4e+07,7.7,2008,0,0,13,256
989,970,954,88,128,3.4e+07,7.1,2015,0,23000,3386,117
40000,9000,1000,7,109,3.4e+07,5.3,1999,0,1000,52621,107
818,649,292,46,114,3.4e+07,5.6,2000,1,314,1778,52
18000,2000,2000,125,105,3.5e+07,5.7,2012,5,0,23122,135
113,98,38,56,141,3.5e+07,7.1,2013,1,13000,301,211
635,631,521,631,195,3.5e+07,7.5,1981,0,0,2291,57
10000,2000,574,0,138,4e+07,7.6,1992,0,0,14619,81
2000,1000,655,43,101,3.3e+07,5.5,2001,0,742,5942,107
826,436,330,67,99,3e+07,5.1,2000,1,1000,1790,100
324,15,11,0,85,3.4e+07,6.3,2013,0,0,369,60
614,150,48,21,89,3e+07,4.9,2011,0,0,843,195
3000,594,433,35,99,3.3e+07,6.5,2012,0,19000,4863,121
852,521,491,160,105,3.3e+07,5.6,2006,0,4000,2604,285
18000,223,178,10,97,3.3e+07,5.3,2000,0,463,18688,103
669,403,336,36,140,3.3e+07,6.5,2004,1,4000,2114,192
722,580,577,41,118,1e+07,6.8,2005,0,0,2859,90
26000,828,317,132,94,3e+07,6.5,2012,2,12000,27759,258
11000,617,551,179,124,3.8e+07,6,1999,3,783,13093,56
11000,1000,504,37,134,32500000,8.4,1983,0,14000,13649,197
165,107,43,197,113,3e+07,6,2008,1,0,391,254
14000,388,50,335,124,3.2e+07,7.6,2008,0,15000,14504,299
22000,11000,8000,4000,97,3.3e+07,6.9,2003,1,21000,43354,152
3000,941,796,226,123,3.2e+07,6.4,1996,1,0,5975,53
773,664,521,32,99,3.5e+07,5.1,2002,1,0,2916,67
13000,1000,1000,503,101,3.2e+07,7,1988,1,11000,18734,88
678,635,327,100,92,3.2e+07,5.7,2006,1,0,1729,163
722,655,460,176,131,32500000,6.8,2011,6,27000,3229,371
17000,11000,9000,133,107,3.2e+07,6.7,2013,6,97000,38751,418
826,724,573,9,103,2.9e+07,6.2,1999,0,0,3004,131
22000,9000,975,88,129,3.2e+07,7.2,2000,0,0,36069,98
23000,4000,1000,34,107,2e+07,6.2,2010,5,0,31529,119
49000,22000,2000,16,89,3.5e+07,5.6,2013,8,0,74181,133
918,845,534,14,113,3.2e+07,4.4,2011,2,0,3500,88
15000,491,355,0,93,3.2e+07,7.5,2011,3,56000,16034,522
344,242,240,155,120,3.2e+07,7.1,1993,3,0,2054,43
8000,912,897,541,98,3.2e+07,6.4,2007,1,10000,10938,224
716,648,223,0,105,3.3e+07,7.1,2013,1,5000,1843,122
16000,1000,642,14000,142,3.5e+07,5.9,1979,5,2000,20201,56
649,579,83,61,98,3.2e+07,6.9,2005,1,0,1400,75
10000,917,882,0,96,3.2e+07,7.5,2005,1,0,12754,441
26000,1000,810,255,87,3.2e+07,6.3,2005,1,0,29050,163
29000,165,159,0,107,3.2e+07,6.4,1995,0,0,29743,63
638,160,142,29,90,2.8e+07,5.9,2004,1,702,961,90
12000,368,245,17000,121,5.5e+07,6.8,1999,0,0,13040,163
1000,561,447,238,119,3.2e+07,6.3,2010,0,12000,2925,197
889,618,535,26,107,3.5e+07,3.6,2007,0,0,3274,93
3000,359,179,278,110,3e+07,5.3,1996,3,350,3864,15
12000,10000,7000,35,100,3e+07,5.9,2013,4,13000,32094,260
3000,2000,826,10,75,3.2e+07,6.9,1997,0,643,7394,18
13000,898,876,0,132,3.2e+07,6.9,1999,2,625,16878,70
845,552,308,0,105,3.2e+07,6.1,2006,2,559,2355,183
330,239,239,0,93,3.2e+07,5.7,2004,4,290,1073,12
11000,10000,3000,0,289,31500000,8.5,1979,1,19000,25313,261
839,730,472,8,102,3.2e+07,6.3,2010,0,0,2961,167
975,345,320,65,143,6500000,7.3,1995,1,0,2223,42
10000,877,24,34,113,31500000,6.3,2016,2,0,10910,130
11000,920,184,521,161,3.1e+07,7.2,1985,0,0,12518,66
18000,984,874,0,138,3.1e+07,7.3,2012,0,64000,20952,449
244,202,177,43,126,3.4e+07,6.3,1979,2,0,1008,121
13000,1000,670,0,99,2.5e+07,8.1,2014,0,149000,15082,536
12000,495,442,96,101,3.1e+07,6.9,2001,1,0,13811,135
687,151,125,155,103,3.1e+07,6.3,1990,0,0,1440,74
2000,702,617,40,118,3.1e+07,7.3,2000,0,0,4045,168
783,370,322,176,116,1.44e+08,5.5,2016,4,62000,2097,464
26000,12000,816,0,99,3.1e+07,6.1,2015,4,28000,40312,204
848,808,482,188,105,30250000,6.9,1995,4,0,3439,96
539,151,90,252,113,4.5e+07,7.2,2002,0,0,813,223
12000,11000,781,221,93,34200000,6.4,1999,0,0,26760,112
3000,1000,1000,6,108,3e+07,6.4,2001,0,0,7872,142
15000,1000,802,487,74,3e+07,8.3,1995,1,0,19046,166
18000,946,780,101,116,2.5e+07,7.2,1994,0,0,20966,114
17000,359,281,23,104,3e+07,6.8,2012,0,32000,18322,214
11000,3000,946,12,106,3.1e+07,6.5,2010,2,0,17560,126
33000,18000,1000,132,120,3e+07,7.8,2000,1,0,54877,157
826,692,495,323,135,3e+07,7.6,1990,1,0,2575,104
15000,1000,898,304,132,3e+07,7.2,2013,0,41000,20035,304
989,939,936,43,92,2e+07,6.7,2004,0,0,4730,191
1000,1000,436,188,99,3.8e+07,6.8,1991,0,5000,3696,55
531,461,460,176,90,3e+07,6.3,1995,0,0,2203,59
11000,995,529,0,111,3.7e+07,6.2,2001,2,0,13645,108
944,893,452,37,103,2.6e+07,6.2,1996,3,0,3143,50
11000,11000,360,21000,127,3.3e+07,8.6,1995,0,39000,22678,216
2000,433,107,662,112,3e+07,8,2009,0,22000,2639,472
19000,542,217,47,87,3e+07,7,2004,0,0,20097,89
616,541,262,16000,138,2.5e+07,8,2003,0,12000,1942,229
16000,11000,567,16000,132,3e+07,8.1,2004,1,14000,28830,268
22000,979,636,11000,103,3e+07,6.7,1999,2,0,24333,145
33000,638,545,415,123,2.9e+07,7.9,2004,0,57000,34495,177
2000,805,71,98,111,3e+07,6.1,2008,1,0,2978,175
1000,1000,635,23,102,3e+07,4.2,2009,2,0,4516,131
971,844,786,0,78,3e+07,6.1,2000,0,181,4527,41
769,713,252,0,132,3e+07,6.6,1991,1,883,1936,30
12000,11000,918,380,133,3e+07,7.5,1994,2,11000,26388,57
24000,10000,940,655,108,2.5e+07,7.4,2009,0,19000,35209,391
442,344,322,729,125,3e+07,7.2,2002,1,0,1556,217
303,18,7,129,98,3.5e+07,6.9,2013,0,81000,337,452
23000,13000,502,0,119,3e+07,7.4,2012,0,75000,37387,589
979,891,560,129,87,3e+07,5.4,2001,1,602,2911,61
405,368,204,108,91,3e+07,6.8,1995,0,5000,1185,79
11000,7000,329,64,100,3e+07,6.3,2012,2,0,19420,234
15000,975,344,89,118,3e+07,7.2,2008,1,0,16758,253
1000,654,482,309,109,4.5e+07,6.9,2005,3,0,2740,123
2000,1000,966,5,99,3e+07,6,2008,2,0,6930,145
970,631,545,0,114,3e+07,5.9,1998,1,0,2860,65
11000,826,545,56,89,3e+07,5.4,2009,2,0,13794,152
506,316,246,65,95,1.9e+07,5.9,2004,3,0,1266,94
3000,2000,533,56,98,3.7e+07,6.1,2004,1,0,6742,119
617,204,183,11000,94,1.7e+07,7.7,2011,1,78000,1289,487
14000,3000,691,7,85,4.2e+07,5.8,2014,0,0,18795,121
40000,1000,877,47,124,3e+07,7.6,2001,1,13000,43453,147
18000,652,362,43,131,5.5e+07,6.1,1999,0,0,19815,85
12000,664,643,0,107,27800000,5.4,1989,1,0,14710,98
1000,889,837,13,99,3e+07,5.1,2002,7,1000,3679,39
3000,459,348,88,83,3e+07,6.4,1994,5,1000,4767,43
1000,439,433,46,131,3e+07,6.3,1985,2,0,2943,108
567,269,100,9,85,3e+07,7.5,2005,0,0,1145,209
18000,631,37,98,126,3e+07,7.1,2007,1,20000,18726,131
19000,1000,286,456,123,3e+07,7.8,2007,1,12000,20499,316
898,60,22,56,105,3e+07,6.5,2010,1,13000,1026,159
939,255,237,0,125,3e+07,6.6,1989,2,0,1748,63
40000,16000,973,13000,77,4e+07,7.4,2005,1,0,60683,267
455,221,219,777,121,3e+07,7.6,2015,2,59000,1467,478
15000,1000,424,845,124,3e+07,7.5,2015,0,44000,16881,305
2000,1000,828,0,99,3e+07,6.6,2009,0,11000,5642,397
11000,2000,1000,43,112,2.5e+07,7.2,2015,1,34000,15327,214
3000,3000,1000,23,111,3e+07,7.6,2003,1,0,9638,82
2000,594,357,209,107,3e+07,6.2,2010,0,16000,4059,138
585,495,64,134,104,3e+07,5.6,2002,3,0,1165,69
8000,189,77,395,113,3.8e+07,7.6,2006,1,13000,8362,253
430,72,63,171,113,3.2e+07,6.6,2007,0,0,814,304
26000,821,751,246,95,3e+07,7,2012,0,66000,29551,634
869,759,362,82,86,3e+07,2.7,2008,0,0,3854,111
22000,581,497,102,126,3e+07,7.6,1988,1,0,23866,77
581,571,384,343,101,2.7e+07,6.6,1987,1,0,2373,120
13000,854,413,0,102,2.5e+07,6.9,1986,2,0,15308,63
157,33,21,456,111,3e+07,6.8,2011,0,38000,257,417
663,349,342,40,95,3e+07,3.7,1997,0,1000,2266,59
15000,839,392,15000,98,3e+07,6.1,2011,0,0,16827,218
17000,2000,534,108,100,3e+07,5.9,2013,1,39000,20051,359
1000,712,439,3,118,3e+07,6.7,2006,0,0,3797,101
12000,2000,581,21,125,3e+07,6.9,2006,1,0,15811,85
1000,611,506,39,94,4.5e+07,5.5,2001,0,304,3664,64
940,271,265,30,79,3e+07,7.1,2009,0,13000,1594,263
17000,681,273,0,106,3e+07,7.1,2013,0,29000,18469,450
759,73,69,15,63,3e+07,7.3,2011,0,0,1002,162
577,291,244,14,85,1.9e+07,3.4,2003,0,1000,1653,85
631,199,95,631,108,3e+07,6.8,1998,1,0,1023,110
521,491,400,150,139,3e+07,6.9,2014,0,11000,2060,165
11000,882,433,73,127,3e+07,7,1998,3,592,12785,64
18000,723,650,32,106,3e+07,5.5,1995,1,0,20772,44
973,776,560,425,95,3e+07,5.1,2006,1,1000,2737,147
2000,1000,897,301,118,3e+07,6.2,2014,0,18000,5697,242
2000,942,653,24,108,3e+07,5.9,2011,0,11000,3892,244
1000,681,642,34,105,3.5e+07,5.2,2004,1,484,4369,73
2000,401,372,89,131,3e+07,6.2,2012,2,11000,3479,232
1000,962,635,30,104,3e+07,5.5,2004,1,491,4462,63
10000,796,343,549,133,3.5e+07,7.4,2010,0,27000,11799,239
14000,829,277,110,94,3e+07,4.4,2006,1,0,15271,158
954,739,431,25,109,2e+07,6.3,2005,1,999,3148,152
978,968,488,845,96,3e+07,6.1,1998,2,629,3072,105
4000,561,537,114,105,2.5e+07,5.3,1996,1,204,6152,36
19000,953,762,11,99,3e+07,5.4,2002,1,0,22554,181
15000,11000,2000,380,112,3e+07,6.7,2010,0,24000,31278,219
14000,975,494,50,108,3e+07,5.9,2007,1,0,16722,158
10000,9000,874,51,126,3.5e+07,7.3,2005,4,0,20563,155
13000,2000,900,41,98,4e+07,5.5,2004,5,462,18085,74
900,686,559,165,104,2.6e+07,5.8,2009,0,12000,2222,368
1000,692,322,8,110,3.5e+07,4.6,1986,1,0,3000,81
1000,807,798,149,130,3e+07,6.7,2008,0,0,5101,154
849,787,258,2,93,3e+07,5.1,2005,0,0,2178,140
372,206,130,0,96,3e+07,5.6,2003,2,625,977,73
489,93,40,118,114,3e+07,7,2004,0,0,679,98
596,343,133,44,106,3e+07,6.4,2011,1,23000,1393,358
23000,909,855,0,150,3e+07,6.7,2005,0,0,27829,222
811,586,362,38,100,3e+07,4.1,1999,3,858,2497,85
21000,767,210,277,100,3e+07,5.5,1999,0,654,22006,62
473,315,99,70,100,4.5e+07,2.7,2009,0,0,1100,130
971,236,165,419,107,4.5e+07,6.4,2013,2,24000,1643,376
22000,829,353,6,102,2.5e+07,4.8,2004,1,387,23352,130
448,143,120,3,101,2.3e+07,6.1,2004,0,0,842,65
1000,857,843,6,86,3e+07,4.8,2011,0,0,5393,77
11000,329,83,529,108,3e+07,7,2005,3,0,11519,107
10000,785,645,0,123,4e+07,6.8,2009,1,19000,11769,292
3000,697,681,65,88,3e+07,5.6,2013,3,0,5706,184
779,240,91,29,109,3e+07,6.1,2001,2,0,1297,123
18000,11000,2000,380,122,1.8e+07,7.9,1989,3,0,32930,60
22000,683,642,0,251,3e+07,8.4,1984,8,12000,24719,111
3000,678,174,76,118,3e+07,6.5,2013,2,0,4253,217
14000,871,548,53,131,1.8e+07,7.1,2004,3,0,16252,117
2000,378,345,277,109,2.5e+07,6.6,2002,0,287,2759,105
876,142,135,108,88,3e+07,7,2006,1,0,1518,124
489,181,107,45,103,6e+07,5.6,2005,0,445,949,90
826,816,748,23,87,2.1e+07,4.8,2006,4,0,4473,110
11000,10000,820,181,160,3e+07,7.5,2007,0,0,22516,273
974,643,187,0,121,1.8e+07,6,2011,0,0,1887,63
26000,947,700,165,92,3e+07,5.6,2015,0,0,29773,130
18000,1000,313,395,129,3e+07,6.8,2011,1,21000,19620,134
113,11,11,55,118,3e+07,7.1,2007,1,0,143,46
922,919,432,18,110,2.4e+07,2,2014,4,0,2725,7
963,903,520,61,103,3e+07,5.7,2014,3,6000,2806,132
114,35,21,0,85,3e+07,4.1,2015,1,161,229,5
1000,794,24,59,110,3e+07,6.7,2002,0,447,1831,56
11000,4000,365,5,89,1.9e+07,7.5,2016,0,13000,15795,65
10000,1000,751,0,115,2.9e+07,6.5,2015,8,40000,13159,221
523,405,154,446,153,2.8e+07,7.9,2005,0,11000,1383,291
955,869,754,0,128,3e+07,6.4,2000,3,0,5404,148
1000,409,373,12,89,2.9e+07,5.8,1997,0,0,2056,42
2000,1000,1000,2000,122,3.5e+07,7.7,2008,1,0,6161,302
504,147,89,0,113,2.9e+07,7.1,2002,0,3000,810,181
2000,719,584,71,99,2.9e+07,5.3,2002,2,201,4169,64
22000,779,265,265,99,2.9e+07,5.3,2016,1,0,23562,154
18000,427,400,0,147,2.9e+07,7.5,1987,0,0,18855,17
11000,1000,933,759,112,2.8e+07,6.9,1999,4,209,17873,65
1000,857,363,64,88,1.2e+07,4.9,2004,0,0,2567,148
1000,948,566,11,94,2.9e+07,7.1,2005,0,0,5085,161
49000,2000,631,63,90,2.8e+07,8,1992,0,0,52970,124
559,427,303,473,167,2.8e+07,7.9,2015,0,76000,2702,349
11000,429,237,14000,118,2.8e+07,7.6,1984,2,0,11898,148
971,503,368,5,83,2.4e+07,5.9,1998,0,418,3438,45
11000,2000,878,93,104,6e+07,6.3,2001,0,0,17109,133
11000,183,83,350,110,2.9e+07,7.1,2016,3,0,11534,87
40000,4000,876,0,102,2.9e+07,6.4,2003,1,0,46186,178
25000,13000,541,323,131,2.8e+07,8.2,1988,0,25000,40585,233
833,543,526,136,101,2.8e+07,6.9,2008,1,0,3400,173
33000,23000,767,285,130,2.8e+07,7.8,2015,4,99000,57308,426
579,489,210,0,120,3e+07,6.7,2009,12,0,1500,210
639,617,250,149,135,2.8e+07,7.5,2004,0,0,1845,129
3000,2000,1000,0,110,2.6e+07,7.4,2004,0,7000,10438,287
11000,2000,968,163,103,3.5e+07,5.2,2001,2,0,17533,108
173,59,47,21,115,3e+07,6.5,2013,0,0,386,62
13000,1000,327,0,110,2.1e+07,7.6,2001,1,0,14609,220
1000,872,660,446,91,3e+07,7.3,2003,0,11000,3969,136
22000,11000,966,226,105,2.8e+07,6.6,2013,2,27000,35694,222
844,402,244,46,127,2.8e+07,6.8,1981,1,2000,2118,112
11,9,6,23,82,2.8e+07,6.9,2001,0,12000,37,122
664,655,186,0,99,2.7e+07,5.8,1994,1,0,2010,62
14000,10000,8000,0,90,2.8e+07,6.6,2001,0,0,34565,135
576,447,325,529,115,2.8e+07,6.7,2013,0,23000,1554,184
580,336,115,197,96,2.8e+07,6.7,1993,0,16000,1275,36
943,763,559,96,104,2.8e+07,6.3,2007,2,0,3497,171
553,488,385,905,117,3e+07,7.7,2010,1,36000,2357,447
731,579,459,181,83,2.8e+07,6.1,2011,3,0,1987,220
18000,1000,1000,71,99,2.8e+07,4.9,2000,0,0,23344,122
35000,7000,3000,44,81,2.8e+07,6.2,2014,6,12000,47677,119
422,286,241,456,135,2.8e+07,7.8,2005,2,17000,1083,177
11000,759,521,0,117,2.8e+07,8.2,1982,2,34000,13877,302
14000,1000,902,105,139,2.8e+07,6.9,1995,1,0,16125,44
933,194,114,368,123,2.8e+07,6.2,2014,0,10000,1286,211
3000,327,97,115,117,2.1e+07,6.9,2007,4,0,3681,222
497,347,258,710,97,2.8e+07,4.8,2000,2,209,1805,100
806,591,585,80,103,2.8e+07,5.3,2006,3,0,3211,98
738,428,385,116,119,2.8e+07,6.7,1999,0,913,2171,74
1000,626,453,32,94,2.8e+07,5.4,2010,4,0,3436,97
1000,937,899,23,89,2.8e+07,5.4,1997,3,517,5535,21
26000,1000,900,0,98,2.8e+07,4.9,2001,5,0,28867,156
1000,962,660,234,107,2.8e+07,6.1,2015,2,0,3944,125
2000,860,845,23,108,2.8e+07,5.8,2016,0,73000,4710,225
2,2,0,17000,134,2.8e+07,7,1997,0,0,4,85
480,261,87,53,110,2.7e+07,6.5,2008,4,0,858,135
17000,927,405,65,103,2.8e+07,6.6,2013,0,36000,19168,350
10000,1000,278,13,145,2.4e+07,6.1,2006,1,0,11669,31
23000,727,561,11,100,2.8e+07,5.7,2014,2,0,25387,177
594,303,293,46,131,27500000,6.6,1983,0,0,1898,106
11000,985,529,0,133,3e+07,7,2007,2,0,12874,251
673,489,228,415,109,3e+07,7.4,2009,2,15000,1775,148
940,706,436,92,114,3.5e+07,5.3,2008,3,464,3565,76
358,223,162,767,164,1.6e+07,7.4,1984,0,845,1334,52
386,99,78,14,92,1.5e+07,7.4,2006,0,0,646,220
24000,15000,11000,151,122,27500000,6.8,2007,2,0,50950,131
12000,1000,664,120,110,3e+07,7.2,1991,0,0,16230,112
1000,482,477,144,116,2.7e+07,6,2002,4,0,3845,93
19000,13000,591,4000,106,1.75e+08,7.8,2016,0,65000,32921,370
11000,956,685,39,115,2.7e+07,6.6,1997,1,0,14322,83
1000,809,326,644,148,2.7e+07,7.9,1980,1,14000,2566,125
1000,773,715,650,118,2.5e+07,5.7,2012,4,0,3389,98
66,5,3,129,101,3e+07,7.1,2002,0,0,74,158
1000,888,429,49,82,2.7e+07,5.6,1999,0,2000,3313,152
13000,11000,1000,118,110,2.7e+07,7.8,2006,3,10000,26451,202
2000,826,820,133,193,2.7e+07,7.9,1983,0,0,6341,80
898,584,358,776,130,3e+07,6.9,2011,3,15000,2452,288
523,312,271,249,94,2.7e+07,7.4,1984,1,21000,1560,99
3000,882,531,295,111,2.7e+07,7.7,1998,1,14000,4696,222
3000,2000,844,10,110,13500000,6.9,2008,3,0,6420,194
303,146,137,181,109,2.5e+07,6.7,1985,0,0,960,56
11000,597,324,0,123,2.7e+07,6,1998,4,315,11969,63
14000,716,355,22,109,2.7e+07,6.2,2009,1,0,15790,167
748,489,398,54,99,2.7e+07,5.9,2004,0,817,1721,101
1000,506,460,43,106,2.7e+07,6.8,2007,0,0,2495,118
2000,734,640,0,89,2.7e+07,3.6,2011,5,0,4311,76
8000,698,638,0,98,2.7e+07,6.7,2016,1,0,10894,268
783,132,57,31,93,2.8e+07,6.3,2001,2,0,1044,95
22000,22000,638,541,112,1.5e+07,6.4,1999,1,0,46022,78
1000,968,749,212,101,2.7e+07,6.4,2004,0,2000,4186,127
22000,18000,17000,272,104,2.5e+07,5.7,2008,1,845,71973,137
844,766,387,278,120,2.3e+07,6.2,2003,4,188,3286,54
5,4,3,0,135,2.7e+07,6.6,2006,1,359,24,38
567,402,328,41,91,2.6e+07,5.2,2009,1,0,2954,167
2000,528,512,70,97,2.6e+07,6.1,2003,2,0,3984,129
7000,966,218,0,133,2.6e+07,7.1,2005,1,0,8341,217
1000,264,239,108,123,2.5e+07,7.2,1998,0,0,1690,134
14000,439,313,71,114,2.8e+07,6.5,2014,0,15000,15428,253
743,394,344,425,111,2.6e+07,6,1990,4,0,2403,46
11000,989,919,234,117,2.7e+07,7,2008,3,0,15590,232
1000,794,343,72,121,2.6e+07,7,1998,1,0,2747,92
3000,693,648,0,139,2.2e+07,7.5,2003,0,0,5458,153
8000,1000,442,541,115,2.6e+07,6.6,1990,5,0,10493,49
385,232,14,0,175,2.6e+07,7.4,1977,14,0,669,56
332,285,178,0,85,2.6e+07,6.5,2005,0,0,1090,224
748,439,392,160,90,2.6e+07,6.2,2003,0,0,3172,175
1000,596,577,0,107,2.6e+07,7.8,2000,3,16000,3066,197
2000,850,534,124,100,2.6e+07,5.2,2010,0,0,3889,226
12000,412,385,0,129,2.6e+07,6.5,2013,4,43000,13573,335
19000,3000,2000,80,109,2.6e+07,6.5,2004,2,736,28493,157
2000,587,528,906,94,2.6e+07,5.2,2002,0,874,3917,69
826,130,67,759,133,2.6e+07,7.2,1985,4,0,1154,46
20000,15000,3000,260,105,2.6e+07,7.1,2009,0,10000,42473,217
1000,934,588,8,100,2.6e+07,4.5,2004,4,167,3742,55
22000,988,307,0,113,5.6e+07,5.7,2011,15,20000,23456,200
11000,216,155,49,118,4.2e+07,6,2001,1,3000,11662,93
771,570,427,160,110,2.6e+07,6.4,2012,1,35000,2356,265
826,590,509,80,110,2.6e+07,5.2,2004,2,260,2466,82
1000,691,535,5,99,2.6e+07,4.3,1994,0,319,2960,32
1000,854,223,30,101,2.2e+07,6.1,1996,3,145,2228,42
642,638,512,2,100,2.6e+07,6.3,1997,2,0,2170,22
11000,893,277,11000,103,2.6e+07,6.8,2001,0,826,12534,116
15000,980,816,737,100,2.6e+07,4,2015,5,0,19068,56
442,95,26,0,95,25530000,5.2,1996,1,504,616,23
16000,543,523,763,117,2.6e+07,6.5,2015,0,11000,17847,178
883,430,151,353,129,1.5e+07,7.5,2005,0,0,1565,226
260,252,113,0,120,3e+07,7.1,2004,0,13000,705,406
49000,1000,711,0,125,2.5e+07,6.9,1993,5,0,52201,57
10000,898,628,272,133,2.5e+07,8,1988,3,12000,12285,100
16000,601,198,16000,116,3.3e+07,8.2,2008,0,28000,17347,366
2000,826,655,0,129,25100000,6.4,2008,1,0,4264,242
14000,816,485,180,93,2.5e+07,7.9,2008,0,29000,16461,309
775,523,437,97,118,2.6e+07,6.7,2014,0,19000,3197,85
970,854,164,81,129,2.5e+07,6.1,1992,0,0,2551,48
14000,795,212,14000,185,2.2e+07,8.9,1993,0,41000,15233,174
15000,3000,2000,150,146,2.5e+07,8.1,2011,2,75000,23227,373
19000,17000,203,386,128,2.8e+07,6.2,2013,1,11000,36337,224
4000,2000,596,67,93,8e+07,4.9,2004,0,567,7800,94
1000,65,48,0,107,2.6e+07,5.4,2014,1,0,1166,25
918,782,662,31,97,3e+07,5.8,2003,0,3000,4692,273
770,677,179,8,82,3e+07,6,2001,0,425,2251,66
2000,1000,387,198,85,2.5e+07,7,2008,0,0,3958,459
642,533,445,34,88,2.5e+07,6,1991,0,0,2501,68
22000,371,188,0,119,2.5e+07,7.9,1987,1,0,22767,123
2000,939,883,1000,122,2.5e+07,8.1,2007,0,21000,4738,488
655,521,460,167,99,2.5e+07,6.2,2014,1,0,2394,146
14000,1000,887,11,97,2.6e+07,6.7,2001,3,0,16999,168
541,399,163,529,121,2.5e+07,7.3,2000,1,18000,1323,152
934,655,643,0,95,4.5e+07,4.6,2003,2,660,3500,133
3000,448,433,99,105,2.5e+07,6.1,2012,5,0,5740,139
20000,962,766,425,108,2.5e+07,6.2,2011,1,24000,22739,245
2000,722,472,170,134,2.5e+07,7.8,1993,0,11000,4453,84
5000,848,775,43,115,2.5e+07,6.1,2000,1,0,9082,70
264,139,108,503,107,2800000,7.6,1976,2,7000,673,154
440,346,318,70,86,2.5e+07,5.8,2006,0,0,2420,216
713,220,204,96,101,2.5e+07,6.5,2012,0,29000,1852,170
14000,11000,3000,47,96,1.7e+07,7.2,2007,3,6000,28071,181
40000,14000,2000,395,101,2.5e+07,7.8,2004,1,0,58823,226
975,521,400,0,100,2.5e+07,4.7,2013,0,0,3202,24
14000,798,726,248,117,2.5e+07,6.8,2011,1,32000,16606,408
22000,812,317,21,101,3e+07,5.9,2005,0,0,23328,180
640000,8000,7000,285,98,2.6e+07,7.2,2004,5,0,656730,181
22000,854,635,17000,146,2.5e+07,8.7,1990,3,25000,24783,192
1000,934,434,91,102,2.6e+07,5,2003,3,542,3037,79
14000,2000,579,52,97,2.5e+07,6.6,2005,0,0,17278,128
14000,670,638,0,142,2.5e+07,8.3,1983,0,19000,16464,147
742,658,468,176,98,2.5e+07,6.7,1997,2,0,2457,49
1000,643,400,973,219,2.3e+07,7.8,1987,0,0,2451,75
24000,736,733,175,109,2.5e+07,6.5,2012,3,0,26625,270
695,635,585,420,97,2.5e+07,6.1,1997,2,666,2530,29
272,111,104,0,158,2.5e+07,8.1,2007,0,16000,533,398
1000,535,503,0,85,2.5e+07,5.2,2002,0,187,2908,38
971,503,362,0,80,2.5e+07,5.6,2003,0,329,3017,45
744,489,466,92,86,2.5e+07,5.8,2002,3,0,3001,81
2000,953,917,42,119,2.5e+07,6.6,2005,0,0,6862,88
5000,888,872,20,98,2.5e+07,6.6,2001,1,0,7945,116
15000,852,816,29,97,2.5e+07,5.5,2008,1,0,18789,129
4000,774,367,44,124,2.5e+07,7,2014,0,10000,6393,151
12000,11000,10000,176,97,2.5e+07,6.5,2014,3,58000,36064,198
14000,1000,742,29,105,2e+07,5.8,2003,1,0,16400,66
296,270,177,108,104,1.7e+07,5.6,2003,0,0,1340,167
1000,562,440,7,101,2.5e+07,5.6,2007,1,0,2822,127
5000,618,432,43,101,3e+07,5.8,2003,2,1000,6867,109
11000,577,530,335,114,2.5e+07,7.6,2002,3,0,12624,174
17000,1000,960,99,105,2e+07,6.4,2006,0,0,20109,91
328,132,100,68,90,2.5e+07,6.3,2007,0,0,794,151
601,543,522,27,97,2.5e+07,4.6,2004,0,686,2730,94
15000,960,745,0,144,25500000,6.5,2013,6,0,18442,91
49000,702,403,59,114,3e+07,7.5,2007,0,18000,50927,148
288,249,240,159,124,2.5e+07,7.5,1998,1,0,1006,141
285,81,71,31,89,2.5e+07,5.3,1998,0,0,667,114
469,377,288,130,160,2.5e+07,7.5,1970,0,0,1548,79
1000,401,199,14,93,2.5e+07,3.3,1997,1,0,2176,33
756,713,571,82,88,2.5e+07,3.5,2009,0,657,4378,83
11000,745,461,0,142,2.5e+07,9.3,1994,0,108000,13495,199
460,442,162,23,92,21150000,4.8,2001,0,387,1315,71
13000,852,743,101,117,2.7e+07,6.9,1996,2,3000,16937,62
3000,571,81,81,111,2.5e+07,6,2014,1,0,3784,175
19000,11000,8000,53,121,2.5e+07,7.3,2013,3,30000,39690,322
618,172,165,13,107,3e+07,6.6,2005,3,0,1095,112
20000,732,141,452,106,2.3e+07,7.5,2016,3,15000,21195,216
